api_name,api_type,specs,version_added
MediaStreamTrack.unmute,Event,Media Capture API,12
MediaStreamTrack.applyConstraints,Method,Media Capture API,12
MediaStreamTrack.clone,Method,Media Capture API,12
MediaStreamTrack.getCapabilities,Method,Media Capture API,12
MediaStreamTrack.getConstraints,Method,Media Capture API,12
MediaStreamTrack.getSettings,Method,Media Capture API,12
MediaStreamTrack.stop,Method,Media Capture API,12
MediaStreamTrack.enabled,Property,Media Capture API,12
MediaStreamTrack.id,Property,Media Capture API,12
MediaStreamTrack.kind,Property,Media Capture API,12
MediaStreamTrack.label,Property,Media Capture API,12
MediaStreamTrack.muted,Property,Media Capture API,12
MediaStreamTrack.onended,Property,Media Capture API,12
MediaStreamTrack.onmute,Property,Media Capture API,12
MediaStreamTrack.onoverconstrained,Property,Media Capture API,12
MediaStreamTrack.onunmute,Property,Media Capture API,12
MediaStreamTrack.readonly,Property,Media Capture API,12
MediaStreamTrack.readyState,Property,Media Capture API,12
MediaStreamTrack.remote,Property,Media Capture API,12
MediaStreamTrackEvent.track,Property,Media Capture API,12
MediaStreamTrackEvent,Interface,Media Capture API,12
MediaStreamTrack,Interface,Media Capture API,12
MediaStream,Interface,Media Capture API,12
NavigatorUserMedia.getUserMedia,Method,Media Capture API,12
NavigatorUserMedia.mediaDevices,Property,Media Capture API,12
NavigatorUserMedia,Interface,Media Capture API,12
Performance.clearMarks,Method,Navigation Timing,12
Performance.clearMeasures,Method,Navigation Timing,12
Performance.clearResourceTimings,Method,Navigation Timing,12
Performance.getEntriesByName,Method,Navigation Timing,12
Performance.getEntriesByType,Method,Navigation Timing,12
Performance.getEntries,Method,Navigation Timing,12
Performance.getMarks,Method,Navigation Timing,12
Performance.getMeasures,Method,Navigation Timing,12
Performance.mark,Method,Navigation Timing,12
Performance.measure,Method,Navigation Timing,12
Performance.now,Method,Navigation Timing,12
Performance.setResourceTimingBufferSize,Method,Navigation Timing,12
Performance.toJSON,Method,Navigation Timing,12
Performance.navigation,Property,Navigation Timing,12
Performance.timing,Property,Navigation Timing,12
PerformanceNavigation.toJSON,Method,Navigation Timing,12
PerformanceNavigation.redirectCount,Property,Navigation Timing,12
PerformanceNavigation.type,Property,Navigation Timing,12
PerformanceNavigation,Interface,Navigation Timing,12
PerformanceTiming.toJSON,Method,Navigation Timing,12
PerformanceTiming.connectEnd,Property,Navigation Timing,12
PerformanceTiming.connectStart,Property,Navigation Timing,12
PerformanceTiming.domComplete,Property,Navigation Timing,12
PerformanceTiming.domContentLoadedEventEnd,Property,Navigation Timing,12
PerformanceTiming.domContentLoadedEventtart,Property,Navigation Timing,12
PerformanceTiming.domInteractive,Property,Navigation Timing,12
PerformanceTiming.domLoading,Property,Navigation Timing,12
PerformanceTiming.domainLookupEnd,Property,Navigation Timing,12
PerformanceTiming.domainLookupStart,Property,Navigation Timing,12
PerformanceTiming.fetchStart,Property,Navigation Timing,12
PerformanceTiming.loadEventEnd,Property,Navigation Timing,12
PerformanceTiming.loadEventtart,Property,Navigation Timing,12
PerformanceTiming.msFirstPaint,Property,Navigation Timing,12
PerformanceTiming.navigationStart,Property,Navigation Timing,12
PerformanceTiming.redirectEnd,Property,Navigation Timing,12
PerformanceTiming.redirectStart,Property,Navigation Timing,12
PerformanceTiming.requestStart,Property,Navigation Timing,12
PerformanceTiming.responseEnd,Property,Navigation Timing,12
PerformanceTiming.responseStart,Property,Navigation Timing,12
PerformanceTiming.unloadEventEnd,Property,Navigation Timing,12
PerformanceTiming.unloadEventtart,Property,Navigation Timing,12
PerformanceTiming,Interface,Navigation Timing,12
Performance,Interface,Navigation Timing,12
PerformanceNavigationTiming.connectEnd,Property,Navigation Timing Level 2,12
PerformanceNavigationTiming.connectStart,Property,Navigation Timing Level 3,12
PerformanceNavigationTiming.domComplete,Property,Navigation Timing Level 4,12
PerformanceNavigationTiming.domContentLoadedEventEnd,Property,Navigation Timing Level 5,12
PerformanceNavigationTiming.domContentLoadedEventtart,Property,Navigation Timing Level 6,12
PerformanceNavigationTiming.domInteractive,Property,Navigation Timing Level 7,12
PerformanceNavigationTiming.domLoading,Property,Navigation Timing Level 8,12
PerformanceNavigationTiming.domainLookupEnd,Property,Navigation Timing Level 9,12
PerformanceNavigationTiming.domainLookupStart,Property,Navigation Timing Level 10,12
PerformanceNavigationTiming.fetchStart,Property,Navigation Timing Level 11,12
PerformanceNavigationTiming.loadEventEnd,Property,Navigation Timing Level 12,12
PerformanceNavigationTiming.loadEventtart,Property,Navigation Timing Level 13,12
PerformanceNavigationTiming.navigationStart,Property,Navigation Timing Level 14,12
PerformanceNavigationTiming.redirectCount,Property,Navigation Timing Level 15,12
PerformanceNavigationTiming.redirectEnd,Property,Navigation Timing Level 16,12
PerformanceNavigationTiming.redirectStart,Property,Navigation Timing Level 17,12
PerformanceNavigationTiming.requestStart,Property,Navigation Timing Level 18,12
PerformanceNavigationTiming.responseEnd,Property,Navigation Timing Level 19,12
PerformanceNavigationTiming.responseStart,Property,Navigation Timing Level 20,12
PerformanceNavigationTiming.type,Property,Navigation Timing Level 21,12
PerformanceNavigationTiming.unloadEventEnd,Property,Navigation Timing Level 22,12
PerformanceNavigationTiming.unloadEventtart,Property,Navigation Timing Level 23,12
PerformanceNavigationTiming,Interface,Navigation Timing Level 24,12
RTCDTMFToneChangeEvent.tone,Property,Object RTC (ORTC) API,12
RTCDTMFToneChangeEvent,Interface,Object RTC (ORTC) API,12
RTCDtlsTransport.dtlsstatechange,Event,Object RTC (ORTC) API,12
RTCDtlsTransport.error,Event,Object RTC (ORTC) API,12
RTCDtlsTransport.getLocalParameters,Method,Object RTC (ORTC) API,12
RTCDtlsTransport.getRemoteCertificates,Method,Object RTC (ORTC) API,12
RTCDtlsTransport.getRemoteParameters,Method,Object RTC (ORTC) API,12
RTCDtlsTransport.start,Method,Object RTC (ORTC) API,12
RTCDtlsTransport.stop,Method,Object RTC (ORTC) API,12
RTCDtlsTransport.ondtlsstatechange,Property,Object RTC (ORTC) API,12
RTCDtlsTransport.onerror,Property,Object RTC (ORTC) API,12
RTCDtlsTransport.state,Property,Object RTC (ORTC) API,12
RTCDtlsTransport.transport,Property,Object RTC (ORTC) API,12
RTCDtlsTransportStateChangedEvent.state,Property,Object RTC (ORTC) API,12
RTCDtlsTransportStateChangedEvent,Interface,Object RTC (ORTC) API,12
RTCDtlsTransport,Interface,Object RTC (ORTC) API,12
RTCDtmfSender.tonechange,Event,Object RTC (ORTC) API,12
RTCDtmfSender.insertDTMF,Method,Object RTC (ORTC) API,12
RTCDtmfSender.canInsertDTMF,Property,Object RTC (ORTC) API,12
RTCDtmfSender.duration,Property,Object RTC (ORTC) API,12
RTCDtmfSender.interToneGap,Property,Object RTC (ORTC) API,12
RTCDtmfSender.ontonechange,Property,Object RTC (ORTC) API,12
RTCDtmfSender.sender,Property,Object RTC (ORTC) API,12
RTCDtmfSender.toneBuffer,Property,Object RTC (ORTC) API,12
RTCDtmfSender,Interface,Object RTC (ORTC) API,12
RTCIceCandidatePairChangedEvent.pair,Property,Object RTC (ORTC) API,12
RTCIceCandidatePairChangedEvent,Interface,Object RTC (ORTC) API,12
RTCIceGatherer.error,Event,Object RTC (ORTC) API,12
RTCIceGatherer.localcandidate,Event,Object RTC (ORTC) API,12
RTCIceGatherer.createAssociatedGatherer,Method,Object RTC (ORTC) API,12
RTCIceGatherer.getLocalCandidates,Method,Object RTC (ORTC) API,12
RTCIceGatherer.getLocalParameters,Method,Object RTC (ORTC) API,12
RTCIceGatherer.component,Property,Object RTC (ORTC) API,12
RTCIceGatherer.onerror,Property,Object RTC (ORTC) API,12
RTCIceGatherer.onlocalcandidate,Property,Object RTC (ORTC) API,12
RTCIceGathererEvent.candidate,Property,Object RTC (ORTC) API,12
RTCIceGathererEvent,Interface,Object RTC (ORTC) API,12
RTCIceGatherer,Interface,Object RTC (ORTC) API,12
RTCIceTransport.candidatepairchange,Event,Object RTC (ORTC) API,12
RTCIceTransport.icestatechange,Event,Object RTC (ORTC) API,12
RTCIceTransport.addRemoteCandidate,Method,Object RTC (ORTC) API,12
RTCIceTransport.createAssociatedTransport,Method,Object RTC (ORTC) API,12
RTCIceTransport.getNominatedCandidatePair,Method,Object RTC (ORTC) API,12
RTCIceTransport.getRemoteCandidates,Method,Object RTC (ORTC) API,12
RTCIceTransport.getRemoteParameters,Method,Object RTC (ORTC) API,12
RTCIceTransport.setRemoteCandidates,Method,Object RTC (ORTC) API,12
RTCIceTransport.start,Method,Object RTC (ORTC) API,12
RTCIceTransport.stop,Method,Object RTC (ORTC) API,12
RTCIceTransport.component,Property,Object RTC (ORTC) API,12
RTCIceTransport.iceGatherer,Property,Object RTC (ORTC) API,12
RTCIceTransport.oncandidatepairchange,Property,Object RTC (ORTC) API,12
RTCIceTransport.onicestatechange,Property,Object RTC (ORTC) API,12
RTCIceTransport.role,Property,Object RTC (ORTC) API,12
RTCIceTransport.state,Property,Object RTC (ORTC) API,12
RTCIceTransportStateChangedEvent.state,Property,Object RTC (ORTC) API,12
RTCIceTransportStateChangedEvent,Interface,Object RTC (ORTC) API,12
RTCIceTransport,Interface,Object RTC (ORTC) API,12
RTCRtpListener.unhandledrtp,Event,Object RTC (ORTC) API,12
RTCRtpListener.onunhandledrtp,Property,Object RTC (ORTC) API,12
RTCRtpListener.transport,Property,Object RTC (ORTC) API,12
RTCRtpListener,Interface,Object RTC (ORTC) API,12
RTCRtpReceiver.error,Event,Object RTC (ORTC) API,12
RTCRtpReceiver.getCapabilities,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.getContributingSources,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.receive,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.requestSendCSRC,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.setTransport,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.stop,Method,Object RTC (ORTC) API,12
RTCRtpReceiver.onerror,Property,Object RTC (ORTC) API,12
RTCRtpReceiver.rtcpTransport,Property,Object RTC (ORTC) API,12
RTCRtpReceiver.track,Property,Object RTC (ORTC) API,12
RTCRtpReceiver.transport,Property,Object RTC (ORTC) API,12
RTCRtpReceiver,Interface,Object RTC (ORTC) API,12
RTCRtpSender.error,Event,Object RTC (ORTC) API,12
RTCRtpSender.ssrcconflict,Event,Object RTC (ORTC) API,12
RTCRtpSender.getCapabilities,Method,Object RTC (ORTC) API,12
RTCRtpSender.send,Method,Object RTC (ORTC) API,12
RTCRtpSender.setTrack,Method,Object RTC (ORTC) API,12
RTCRtpSender.setTransport,Method,Object RTC (ORTC) API,12
RTCRtpSender.stop,Method,Object RTC (ORTC) API,12
RTCRtpSender.onerror,Property,Object RTC (ORTC) API,12
RTCRtpSender.onssrcconflict,Property,Object RTC (ORTC) API,12
RTCRtpSender.rtcpTransport,Property,Object RTC (ORTC) API,12
RTCRtpSender.track,Property,Object RTC (ORTC) API,12
RTCRtpSender.transport,Property,Object RTC (ORTC) API,12
RTCRtpSender,Interface,Object RTC (ORTC) API,12
RTCRtpUnhandledEvent.stream,Property,Object RTC (ORTC) API,12
RTCRtpUnhandledEvent,Interface,Object RTC (ORTC) API,12
RTCSrtpSdesTransport.error,Event,Object RTC (ORTC) API,12
RTCSrtpSdesTransport.getLocalParameters,Method,Object RTC (ORTC) API,12
RTCSrtpSdesTransport.onerror,Property,Object RTC (ORTC) API,12
RTCSrtpSdesTransport.transport,Property,Object RTC (ORTC) API,12
RTCSrtpSdesTransport,Interface,Object RTC (ORTC) API,12
RTCSsrcConflictEvent.ssrc,Property,Object RTC (ORTC) API,12
RTCSsrcConflictEvent,Interface,Object RTC (ORTC) API,12
DeviceAcceleration.x,Property,DeviceOrientation Event,12
DeviceAcceleration.y,Property,DeviceOrientation Event,12
DeviceAcceleration.z,Property,DeviceOrientation Event,12
DeviceAcceleration,Interface,DeviceOrientation Event,12
DeviceMotionEvent.initDeviceMotionEvent,Method,DeviceOrientation Event,12
DeviceMotionEvent.accelerationIncludingGravity,Property,DeviceOrientation Event,12
DeviceMotionEvent.acceleration,Property,DeviceOrientation Event,12
DeviceMotionEvent.interval,Property,DeviceOrientation Event,12
DeviceMotionEvent.rotationRate,Property,DeviceOrientation Event,12
DeviceMotionEvent,Interface,DeviceOrientation Event,12
DeviceOrientationEvent.initDeviceOrientationEvent,Method,DeviceOrientation Event,12
DeviceOrientationEvent.absolute,Property,DeviceOrientation Event,12
DeviceOrientationEvent.alpha,Property,DeviceOrientation Event,12
DeviceOrientationEvent.beta,Property,DeviceOrientation Event,12
DeviceOrientationEvent.gamma,Property,DeviceOrientation Event,12
DeviceOrientationEvent,Interface,DeviceOrientation Event,12
DeviceRotationRate.alpha,Property,DeviceOrientation Event,12
DeviceRotationRate.beta,Property,DeviceOrientation Event,12
DeviceRotationRate.gamma,Property,DeviceOrientation Event,12
DeviceRotationRate,Interface,DeviceOrientation Event,12
PerformanceEntry.duration,Property,Performance Timeline,12
PerformanceEntry.entryType,Property,Performance Timeline,12
PerformanceEntry.name,Property,Performance Timeline,12
PerformanceEntry.startTime,Property,Performance Timeline,12
PerformanceEntry,Interface,Performance Timeline,12
ProgressEvent.initProgressEvent,Method,Progress Event,12
ProgressEvent.lengthComputable,Property,Progress Event,12
ProgressEvent.loaded,Property,Progress Event,12
ProgressEvent.total,Property,Progress Event,12
ProgressEvent,Interface,Progress Event,12
GlobalEventHandlers.onpointercancel,Property,Pointer Event,12
GlobalEventHandlers.onpointerdown,Property,Pointer Event,12
GlobalEventHandlers.onpointerenter,Property,Pointer Event,12
GlobalEventHandlers.onpointerleave,Property,Pointer Event,12
GlobalEventHandlers.onpointermove,Property,Pointer Event,12
GlobalEventHandlers.onpointerout,Property,Pointer Event,12
GlobalEventHandlers.onpointerover,Property,Pointer Event,12
GlobalEventHandlers.onpointerup,Property,Pointer Event,12
GlobalEventHandlers.onwheel,Property,Pointer Event,12
GlobalEventHandlers,Interface,Pointer Event,12
MSPointerEvent.getCurrentPoint,Method,Pointer Event,12
MSPointerEvent.getIntermediatePoints,Method,Pointer Event,12
MSPointerEvent.initPointerEvent,Method,Pointer Event,12
MSPointerEvent.currentPoint,Property,Pointer Event,12
MSPointerEvent.height,Property,Pointer Event,12
MSPointerEvent.hwTimestamp,Property,Pointer Event,12
MSPointerEvent.intermediatePoints,Property,Pointer Event,12
MSPointerEvent.isPrimary,Property,Pointer Event,12
MSPointerEvent.pointerId,Property,Pointer Event,12
MSPointerEvent.pointerType,Property,Pointer Event,12
MSPointerEvent.pressure,Property,Pointer Event,12
MSPointerEvent.rotation,Property,Pointer Event,12
MSPointerEvent.tiltX,Property,Pointer Event,12
MSPointerEvent.tiltY,Property,Pointer Event,12
MSPointerEvent.width,Property,Pointer Event,12
MSPointerEvent,Interface,Pointer Event,12
PointerEvent.getCurrentPoint,Method,Pointer Event,12
PointerEvent.getIntermediatePoints,Method,Pointer Event,12
PointerEvent.initPointerEvent,Method,Pointer Event,12
PointerEvent.currentPoint,Property,Pointer Event,12
PointerEvent.height,Property,Pointer Event,12
PointerEvent.hwTimestamp,Property,Pointer Event,12
PointerEvent.intermediatePoints,Property,Pointer Event,12
PointerEvent.isPrimary,Property,Pointer Event,12
PointerEvent.pointerId,Property,Pointer Event,12
PointerEvent.pointerType,Property,Pointer Event,12
PointerEvent.pressure,Property,Pointer Event,12
PointerEvent.rotation,Property,Pointer Event,12
PointerEvent.tiltX,Property,Pointer Event,12
PointerEvent.tiltY,Property,Pointer Event,12
PointerEvent.width,Property,Pointer Event,12
PointerEvent,Interface,Pointer Event,12
PerformanceResourceTiming.connectEnd,Property,Resource Timing API,12
PerformanceResourceTiming.connectStart,Property,Resource Timing API,12
PerformanceResourceTiming.domainLookupEnd,Property,Resource Timing API,12
PerformanceResourceTiming.domainLookupStart,Property,Resource Timing API,12
PerformanceResourceTiming.fetchStart,Property,Resource Timing API,12
PerformanceResourceTiming.initiatorType,Property,Resource Timing API,12
PerformanceResourceTiming.redirectEnd,Property,Resource Timing API,12
PerformanceResourceTiming.redirectStart,Property,Resource Timing API,12
PerformanceResourceTiming.requestStart,Property,Resource Timing API,12
PerformanceResourceTiming.responseEnd,Property,Resource Timing API,12
PerformanceResourceTiming.responseStart,Property,Resource Timing API,12
PerformanceResourceTiming,Interface,Resource Timing API,12
GetSVGDocument.getSVGDocument,Method,Scalable Vector Graphics (SVG) 1.1,12
GetSVGDocument,Interface,Scalable Vector Graphics (SVG) 1.1,12
SVGAElement,Interface,Scalable Vector Graphics (SVG) 1.1,12
SVGAElement.target,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAElement,Interface,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.convertToSpecifiedUnits,Method,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.newValueSpecifiedUnits,Method,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.unitType,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.valueAsString,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.valueInSpecifiedUnits,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle.value,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAngle,Interface,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedAngle.animVal,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedAngle.baseVal,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedAngle,Interface,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedBoolean.animVal,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedBoolean.baseVal,Property,Scalable Vector Graphics (SVG) 1.1,12
SVGAnimatedBoolean,Interface,Scalable Vector Graphics (SVG) 1.1,12
